id,feet,median
sg:e234a56a2910409da6215e5a706cacd9,120428,22.0
sg:16d5581e5f9144718d92d31094982057,41406,30.0
sg:c34aab6c22a8488ca1680dece300e56e,78131,46.5
sg:4dda3ebc811a4736b556ea89993c67a0,42258,53.5
sg:404a2f27efbd4ae7a2cd0945e12da04a,77321,20.0
sg:85980467a9ac4f59a9081d29ef5c6268,18930,25.0
sg:cf988064c73c4b8a8c3c655f1b1585e7,58651,175.0
sg:4b367ef937d44b3f93120b656e6fecc7,229551,34.5
sg:55b2231ffed0469183a854cfd5edcfc5,305272,29.5
sg:3af6c000a70547a6b0fdd89d32228d8e,41464,27.5
sg:5c4804b2fabe406e82b508b5c7ff64a1,130331,21.0
sg:fb08821b5012434595c0fe69de7dabec,50755,111.5
sg:86df749b80f04dcd949ed14a43b8b7ff,323785,35.5
sg:ad78a5681f5343979e3ae269be905856,2479,106.0
sg:994da84a2df743f380e8bc73b88ff256,24116,81.0
sg:c2e62dd44c6e47f1870c3ac6233098cb,42768,124.0
sg:d5c5e89556a149b98b0d944f80fd59e3,48297,25.5
sg:fff4a97d9c7b4c24b9e68864e411b6a8,51005,19.0
sg:20ba86109ba44777b136286583f11afd,4204,31.0
sg:951f735e0f4f4258a9c5df03781452a0,5110,56.0
sg:6e9e2c23f3b641fead0fa3e1bcd2a2ac,83712,35.0
sg:fc039cb1e4964f7aa34a590bc7b1f2c3,23579,6.5
sg:a8d8d7f7f9ff471abbbd61d4b9309469,11120,58.5
sg:1cf9cdadfe1d43179adb82fbbd8d5b6c,54389,27.0
sg:b1edfd19235e487da63e89ce2cf8f94b,49326,26.0
sg:c7ae13a0f4d4485ba46374312fbd1ba2,126830,69.0
sg:0b9ae9c721944df9bf80bac57d04f5dd,19584,24.0
sg:df85d5405896463ab30f11eb3915a074,177446,43.5
sg:194a6f7ba26c4682bb70db5886e3a2b2,59729,99.0
sg:e7be17191c2b49b2af24ef0bc4c822c0,39399,65.5
sg:740567371eeb42dd88254e126a77d609,129893,15.0
sg:3de41375e2344d46aec52835ff6a75ef,66412,18.0
sg:473a8b0b47fe4a718c9610206b38c780,210603,49.5
sg:2a0f23624cb545818633779a1976bf2b,156161,21.0
sg:bf82cb30191a4836adbaac0e0ac14360,26908,20.0
sg:f92e30cbe01945bd9199009d72d28b0d,21112,83.0
sg:809ff5fa12b94a8ca60c715be67b27de,247778,14.0
sg:e9810a4fab18483e98496b2e157f693e,53447,21.0
sg:ba479c4db4814ce58b0ddd44835c3a1e,92347,22.0
sg:5446a4105f454575a3fc4c134ac3c849,105267,52.0
sg:07107ce604e64aeda99da0a692471966,355463,35.0
sg:f0a17f56057347429633dc328a3596a1,165531,19.0
sg:45011c1cf443456ba195fd1ca13a5de8,172187,76.0
sg:2154711b775a4483a36048b37941936d,20768,32.0
sg:163e0949ce2243b7aeeb0d9e68354b8d,40853,48.5
sg:4830c135876d4a70a939f2b48e67c4f8,460959,23.0
sg:bff2c8e21bf34830ba8b46515590f92b,832,151.0
sg:0f4877ecff3a4aab82490ebdafea0431,127553,19.0
sg:79445d518d2f4470b0cff8dbd659c23c,91067,40.0
sg:ccfc720731514278baf809f8ee64ec2b,59135,1272.5
sg:b3b37a83d4734bd9afc76a814126bd8b,382129,11.0
sg:024c599147b54412a7856b501db35f77,71437,22.0
sg:80515a1b1de04fd69c31bc57207d44f4,52177,27.5
sg:1d01b3f87c7f4524ad791066d1a67729,38995,34.0
sg:bb661016b160492cb12c03cfb402ca6b,198962,22.5
sg:da3f803b1bcd4744ae79092149121c12,41496,88.0
sg:a03906cd9c8341048740023d6f46b0b9,31188,31.0
sg:c249623d916d4546b8418b80caf0d7fb,2044,123.0
sg:a0608b3712d643a799e5274738f5a67a,18664,31.0
sg:be166f18d570440da0f99aafdb1f5791,247778,24.0
sg:38f00f906ad945cf8ca1bc25d4f3176f,70731,26.0
sg:cf9341ecfe424bb185e5c712f57fdbce,80145,20.0
sg:9f9804ea582e4a319771e8643f30b547,35103,49.0
sg:64b4157b7eb34fd9943edef889eb7db8,122543,35.5
sg:88f2965225494b16890bd792875cdcb1,16699,28.0
sg:0d6c5b83aa0b4d538d874ae7c4a2b18d,43494,101.0
sg:be6e94da518f45209e708f6e815613fe,28402,50.0
sg:f4bde2e25b464fdaa566259d47e109cb,101223,41.5
sg:6c91f4e96f6c495a9ed1f6a2cd2c43fd,157981,60.0
sg:b714e646b3ee4a48b22db59194817851,16883,112.0
sg:e0c97242a3034261b070da769f2c31a7,79822,63.0
sg:e5d93d593459493cac5657769743ac8c,91371,22.5
sg:79938116c59a422984a5c28f14a22bd2,9140,21.0
sg:034eb447df2a4d46979496d4c85968fa,33040,43.0
sg:3f3f698d115744ae980812dd4f5f60a8,80576,44.0
sg:d5956ee2bf7443ea8f7956516175f695,522000,44.0
sg:a395b0e2821843869a8e39eb9c96909a,58837,63.0
sg:4aadfbfbf6484fc09aaac2903360c7fa,44154,19.0
sg:171b3de52d394c52b39d63c8fe908b28,28441,388.0
sg:34473d5abbd94a22bb41fc1021712343,20529,27.0
sg:462e764d45b344e685bf386050bb2e33,69510,34.0
sg:bff77ae8531a4d9891178d6ecd47c3ca,296422,20.0
sg:aa2aaa212b7c4d03a84af4f530daa215,40984,155.0
sg:9f77287899c24d00b348fb2251749694,21650,39.5
sg:f664e5b695f74fbebb7869f44cd6c4d7,62065,32.5
sg:89dfb12edede4ca097103becb34a3ab3,74437,10.0
sg:caed3ec54d3e4cf789a1a8568e7cb399,39068,20.5
sg:d5bff78ff9944062bb58305e18c4c83a,46005,73.0
sg:e86e5f31f5084ae198be37de78c5f708,220448,30.5
sg:7266f0b0239b42138ff56babef424889,150394,55.0
sg:dd4661e6476d4681aac40ef7182f67f0,13414,64.5
sg:1301675ad8844daa926278094345e879,54091,44.5
sg:e8b7477a6eab4ca1983525bdf88af3ca,281162,30.0
sg:0649f399820b4f9cbcd18a9a81a21f6a,1631448,39.0
sg:9b923a2a26cb45078e904c0a68a8db48,161601,34.0
sg:123958e5e626413a87d6534dfb5265fb,31294,19.0
sg:09ac2f5bd458424ca3c3a6c50a110875,71454,50.5
sg:e8cdab28542a4215922cc31656d4894e,922,42.0
sg:7ee3af6984b240378666089e8551b615,60168,22.0
sg:04c1e4bb19ad44c199066c4bdf6644bb,25968,78.0
sg:c6de4f4e20e14cee88da2933a06b83bc,126272,31.0
sg:76443fcf5e9145958c37c37a7879413e,14785,68.5
sg:879a4105c3674620813a4f880488f30a,66858,116.5
sg:a4525a22804248cb97958c769e0d4eca,31194,92.0
sg:ce37801952284fffaafb49ea3c17e979,55602,70.0
sg:523789f1a01f4303903244770bf24f2f,43484,23.0
sg:adecc3ab08fb42d7a89290ede323448f,17142,119.0
sg:a69fbea1a4044cdca797e5aff74f0ed8,69654,49.0
sg:db0243d2ff1143e48b758339e3279319,30914,66.0
sg:ac61725b372b45f7b1d650fb64511ca0,514891,30.0
sg:9bc7b3eef102417e838e10730a69820a,161420,20.0
sg:f1a32141d5ba41efb76ff950c136be86,96026,12.0
sg:f8426b59ff4d4cd6b5145f8efdbf7b00,316269,17.0
sg:f39fa924db344657a16330bafa5732fe,9731,45.0
sg:3cab46cb64c14deca96391bb6d84a53c,13305,10.0
sg:d5a051f006ad40cbb39c68f08803be31,13305,35.5
sg:182a7211d4554f2cb98579465e4de821,73673,83.5
sg:93405cd3885a468f9dc2d4c728b03d9e,43140,103.5
sg:905110b427d5484e85abfe38dca617bb,358025,158.0
sg:69c04a0c690a4e1b91334781ae6d2911,113883,31.5
sg:d57adb720c6e4e01b33e20012793484c,36885,51.5
sg:fea577cf178d4f1f9f5f77fb36b28327,120924,15.5
sg:a61c47ea9fb341248a0a7d09610dd4c2,37001,56.0
sg:96b06237d9d44471bea5849f2ec80026,68802,41.0
sg:3ce6b32bf7824713b604fc39941b3f93,69278,44.0
sg:c3ac31f05108433d861f3cee1f2f8233,42100,112.0
sg:dc5c4d2965264c6ebec8cb6eab85871d,139755,94.0
sg:60db5756b1c2443683fd4d66de3b2af2,73123,20.0
sg:1a855d797d9243b3803bb8a5cd407973,54247,113.0
sg:ef641edf838c458db8515e1cf2ab0478,89303,110.0
sg:468d5a10636c4ac08d7dcc33ece20d18,382812,85.0
sg:7474a2d5436a4c1cab14f5ea13b77551,53275,25.0
sg:cbc5f7eb343c4eb5b29b22c91057a4b4,38821,222.5
sg:da88f7049b0847309daf18db1fc43129,64545,20.0
sg:06e52cb20d514ce9bad49d2dfffa41f5,126215,21.0
sg:8c12c13427ef469bb4421a06d81a2bb5,102423,110.5
sg:2f617321b3234bf8bc4d2d85cdeb1520,83083,44.0
sg:76a0af3ea76f4c929a7c35bda5fc9e69,18476,56.5
sg:8a015ec933ab46f69b62f4bf361fc11c,54017,29.0
sg:7dbb93fed14d42fc985e240c814a4416,224198,24.0
sg:1bef6f936983419796e1cc15d1fe3c97,175458,84.0
sg:9925739a67bc4a19bd9dd0ee0fc8ab4c,72868,75.0
sg:dabce77f9e344220abc32c2cac434a47,15912,21.0
sg:e25d023ad72a4243a84be5a682d47c26,571601,33.5
sg:e17765d92f6f4ff8a7ed012a5a96322f,212223,23.0
sg:61150c7bbd8b451cbbf1b7c30ab2f60f,9112,81.0
sg:40db62b498be4226ad1e12822ec06d61,1835513,62.0
sg:c799693d5da14462996de4d67b2be1a3,28045,119.0
sg:e9ff0f0153c44c5d963a226c987aebcc,203080,13.0
sg:8a6edbade1254f14b2cee38f58459ee9,36384,41.0
sg:25b17b20c7544094b0d0a118b645f293,173471,18.5
sg:70731f78df0d46d69da956ef933f98ca,13090,76.0
sg:616ed5b24fc648469c541a0977cdf8b4,40507,28.0
sg:67631d18b17b464f84e2e804cb9bb677,61809,278.5
sg:777484732bdd46198950022d0b5394c8,93549,30.5
sg:b797b63f4b4a44d5afc973bcd657474f,21948,145.0
sg:942e9c8b4a1a421d83ef7f59284b5ee4,17383,39.0
sg:c9ee8b9a2bb046feb8e1841988298401,14924,91.0
sg:d1b2835bd1384025b0f7cc1766cc3d3a,149319,40.0
sg:4a005cab71c14c1bbf8f1eacb14ba1dc,466826,60.5
sg:f64b0780a2f94434aa9abde08f96e18d,115503,28.5
sg:c491a468724748db8e254cc0898dfe06,93651,22.0
sg:c238538cad454d33885f0aee2c9e93d2,74666,57.0
sg:25771ba80296484a868a27750d44878e,13305,40.0
sg:3c52d3bf035a4b4cbd82abde62809437,27498,27.5
sg:223324d115f14073b81236ec73fdcde5,107545,70.0
sg:563bb23f45e5439db6a7c4586088bfd6,99890,22.0
sg:d68cbcc1b9d84b8a9951a5ba2fde2562,38953,68.0
sg:0609716741374a788973842ee7b3cdaf,182704,47.0
sg:bf287059e6e74229bd8a044deb7c25bc,48656,110.0
sg:ff38720c08e14477b9239cfd84ce469c,14105,86.0
sg:58fce43439ed4088977e432f03bf872e,52256,36.0
sg:8a7d5d7747c84ec49d16d773ec375908,29376,63.0
sg:042690e9a5144d1198283226353aa87b,150736,115.0
sg:40bc4fb973eb4891a5c6aa83691f67d7,131631,43.5
sg:bdcefa1e9fbf4ff38e2e9fbea8ba6841,625831,39.0
sg:99a6d5cb07034a46af517232c3bc5c34,35219,34.5
sg:121a7843ee1f4110bd06d1de9f21ead7,51213,22.0
sg:3bb5fd056b3a4e2fbcc3188182c99097,196916,20.5
sg:5b32c259e79643ed8364d54b0c2b4b4b,40209,22.0
sg:396e5e5b4b9246d181b269667283fd36,276136,22.5
sg:8d154bb3c4bf4d96a022bd38d62ca954,263267,20.0
sg:a0ab8f8c47ee4056bb44c3c15b3d2940,69491,46.0
sg:40b536d4a060483583d830e35cc575ca,31329,30.5
sg:844c46fa07674b019dda20e21069dcce,80754,17.0
sg:a439c3c4408d4298887ed1e8b7531303,209934,98.0
sg:b411c5debe0640e7aefb5ccb38a8589c,146819,69.75
sg:6be09515aacd4f9889f2640dfce9f2e3,37896,71.5
sg:176ce5c571604c289ec4ca68f968991a,515964,17.0
sg:9662b45844414627a1418842493f5ca3,65814,32.0
sg:bb89109b6a3f4fc688bf9ccdaa258a91,130411,84.0
sg:38454ecd42e64f6b8d7b3f64666812e2,94349,43.0
sg:c2803fc410c74a6ba8583c9929e63ae7,71019,31.0
sg:d32dc96ceab94816923aec9c6c6f1efc,130411,72.0
sg:0a2548d09d39465fac5726ef07d27ea0,9783,66.5
sg:9836da722c6248a299fb62a88e724c01,50155,32.0
sg:6f4a58428e094747822b561ce6780b92,55680,47.0
sg:69c52a8dfe264a059e8084089ec0fbd0,51251,38.5
sg:2db8891ca5924db4a6cfe081f8f8d40c,333446,158.0
sg:a9ea15bcd6c9415d85ebacba9c51d604,25179,70.0
sg:d8bcdb949c2a4e4eba34fa9dab4d3774,246778,30.5
sg:e867eba85fce4e84b2411e50c66441af,37317,21.0
sg:d7e7212a65674a0d883d3dbc5d3f0362,40424,95.0
sg:fb346b5a7cb04f07b75611cbe3c3ddb5,506752,104.0
sg:bb4e354d1f4a4f939cb759d2c25faf93,28045,230.0
sg:785c9af911b44db3aa097b1e641fd547,56771,29.0
sg:69f043a5c2f8430995da3bb350986164,2888571,81.5
sg:ebb53fb80d3c4265ab8cef878abd0a60,883202,26.0
sg:c6b7142b15de457cad57011f25e607ab,368687,18.0
sg:6aa19d749a3243f5bf597eca288fd630,71114,41.0
sg:5661dc2a8a194371b6948774e4c18a81,130572,87.5
sg:54786a04ff3e4143884592e84986e1ed,164698,59.0
sg:60e6cc24363e49a69d0223d36d055fad,85674,28.0
sg:a88ad9f803704990b49769deeb60a06b,44850,19.0
sg:b3c88b943b834afe97adcc73c863147f,1282,82.0
sg:14af2b6417b441d8887a9da4b644af19,111312,30.0
sg:04b473eba53a41afba407f2f60c2d11a,13305,140.0
sg:8deb2d67183842498f02d519574550bb,56064,156.5
sg:00448c6c36aa40c58f9f766b44cd3859,13305,76.0
sg:3723358fb6334d88935aa989acdde067,73410,38.5
sg:72b839c5d8d3411e9f79eb63aa661c4c,150532,17.5
sg:5a250c9b4d78435a9e71bc7f98feddd5,32860,31.5
sg:995c45aea1314445947c71dbea8e8494,164178,39.0
sg:c2a56c1858414bf58760b7e85d24cd50,296574,23.0
sg:4075f5ce3f2948328663980a82d1cd61,76229,20.0
sg:6587197eb542431fbd4c82906a1078aa,107303,56.5
sg:90527004282846079d808605dd5ae60e,57976,13.0
sg:15f39a2277d34ddbbeca8c0e8ba673a9,125568,42.0
sg:fe19bfc810004683880d729a1769734d,63071,46.0
sg:485f25d43a4c440caeb19c0ed9d6bc41,41844,76.0
sg:68d48e42b5b24984a27b20b67b16a8f9,49640,89.0
sg:6bdcf40ebeb7458da4a63a9869e20348,473525,39.0
sg:49d56fe4e36641b996c7a16d360db665,272985,42.0
sg:284c7ce6fb134831aa8fdc4d97bd0178,29480,334.0
sg:0e54d4ecf6614cd3b438c9a230ddfd01,94222,22.0
sg:6ce3731d20ee40819fb6f7b48ebb57f7,401973,57.5
sg:1c37d9a92dfb43d48536b456c5674d91,107568,19.5
sg:1f4b64aa86da4e9d9402a0b91eabb2c7,67635,22.5
sg:8fdb13f292d4471ab6675d01c8631574,412323,128.0
sg:1a23619d5c004f78b1f9fd3e2f58b56d,31747,103.0
sg:509094b202a14131a9edaffa907c9e2b,601125,25.5
sg:693e32588fdc41fd85b24baa2bdc0682,1067523,21.0
sg:8882f730fc4041a384e564597021bddc,12710,162.0
sg:a8251e5b91cc4682b31f2f225998b2d8,76955,152.0
sg:3e4a7a8efad54d739ac2facd41da7f42,30465,85.0
sg:70d7b1d40d624825986add7f833c99cc,107549,60.5
sg:a417ba321bc044ff90dc520e50a41774,11597,41.0
sg:ebe35ed1bc0b4ba58c141ab581cb32ce,88072,74.0
sg:37e81aaddb3f45f1adcdebe19dde0f11,49616,21.0
sg:df214aed546f453aa294c0915aa0031e,62731,33.5
sg:1e025a0840734ce3a16446c0211a1b05,154672,32.0
sg:20fad389abb847e6a96a8628467c294b,115504,22.5
sg:6092c2a7da854d0b8ecdca87714160cd,49295,12.0
sg:0683b866ebfe4857ae368cd9af1a72f2,81787,30.0
sg:1656dbfeb6a04e0d806e2948bf84d4ee,4759,12.0
sg:d086573090884449b35fdafad9ce6441,6227,174.0
sg:0880de857ac14af89ab6ae5eef198323,68056,37.0
sg:dcfe7994292f427eb99ba1fbdabfa0ff,35158,30.0
sg:a6203e46cccb433abf56720812f9e615,1013818,36.0
sg:0123aa8b2e9f4b299a76d160673ee8d9,60768,35.0
sg:d91905322c094b7db859eb929fade850,189802,57.5
sg:03d9ab83ccd9440c897c60d2724d6f61,101855,14.0
sg:f32bc2521b54417b9c140ab8fcd7bd7e,46339,74.0
sg:e351e4c473754b89bb262771be487fc4,13305,12.5
sg:7ad3bed4171c4ae9b02b31bf6cdfa1e1,24760,29.0
sg:dc8d4610c28241639d9da8deb02fe8e3,439423,38.5
sg:c3db39ba68dc4117970cab908ff380d2,165298,17.0
sg:4da704ac40784b22bb49ebf1517e0f01,65633,116.0
sg:36062d880ab240a5a572f28064f476a3,57896,20.5
sg:6831c9387b5540d9af270ad5c10b0261,38358,28.0
sg:90208373e0e04b67a09a55f5fc5033ab,9064,199.0
sg:050b9d7ead09455c81c97bcf7d4c06a2,4838,126.0
sg:9fccf3ea4ccb4bcc99f233754ea2376d,49266,43.5
sg:f95ea354011a47b2ba08929046a9b8b8,79929,55.0
sg:0a2ce1f7038746dfb50bb6a21f941fec,33722,177.0
sg:062776de2cd24a6592eb7419e613fd6c,4245,44.0
sg:0416049667db4b2cbd3542001a124bbe,64439,120.0
sg:de4078db3cf143e7bb039c65f463c520,135164,26.0
sg:c900ccf589d64fbe820f7e3bec301441,363413,29.5
sg:3d205187eed64185b8313b42b170ea04,12377,19.0
sg:474a0e2a2b8d416882adba87c34a458e,192654,49.0
sg:084bf888adbd44cb89ff7e2c8e453328,68449,37.0
sg:94c47a70b4fb452d9fc0bf32ba1bb62a,150565,35.0
sg:2aeaf226ddde404395a50daf1a2f5c1c,172793,32.0
sg:aafeeb4e94c74b5abd44261916311241,33496,96.0
sg:1796943d86bc44cbaa70299f6436b3f7,87324,21.0
sg:ac6219deaf67441abba237e267c7b33d,89505,26.0
sg:83a4ee1ca7fb4ab49049bbd08adcd7f1,20048,45.0
sg:e8647997e8ed4f1dbde04d0858e73d9a,27864,150.5
sg:a76b24ad60974e72a1b9bb46c005fe71,87769,116.0
sg:84a5d724848c4f648c59cd9d5252ed8a,41398,44.5
sg:024ed7c8704b4de0a130ed2ee14cf8e5,23139,21.0
sg:a64792786f784ca6b10790ab3b8cea3b,152685,40.5
sg:f6515dea418b42018f8ba3f1182a1017,13305,11.5
sg:08ea25b59bd74b99ac5e99c7c6c7d967,50787,40.0
sg:9817d1304c3d499eb5fd626a86898126,143876,37.0
sg:90771f12ef094ef48d6438128d3386ac,238459,31.5
sg:099bf1d338504cbe9b48d5e0978692f3,99187,40.5
sg:20d2cf10019645859a9d75a36de0e38b,119221,29.5
sg:bd55aea4231b4d95ae2ec98f6c31f9f7,484837,90.0
sg:b67cfa0aa7ea4e0fa7d9a46f0149b873,40144,47.0
sg:5c6669c404474f759f1f8e388c1e5f0d,124328,69.0
sg:b25a27d80b6e4f8ea9f6e433fd311468,30414,35.0
sg:c630de8ccfb34d04a2419cdf1ba5f5a2,17518,121.5
sg:ef2e460ae806427398c75aed5a98fc5d,30912,100.0
sg:9118770747e74684be61853c9ff16fae,4025,20.0
sg:1895bfcdda3549b1aeef272a8e8c5599,122526,41.0
sg:8c03325894164713ad3d85d1bfa5e56b,105494,74.0
sg:0237f550986a4466a0dd8a8407f3cfad,22633,193.0
sg:f285b36301ed4ab7bc23177fe219661c,67703,39.5
sg:d91a3d3982e2406483a5726bb3ba6dca,9083,167.5
sg:b539f998706541aba2ef926175bc1e97,66971,43.0
sg:7f21891322b14fdea78c1822b71b5f2e,4172,49.0
sg:86a3968125c74c31bab5fa8b4718a1d4,1541,114.0
sg:d77fe87e70ca4ab3a074ab0b3ecd8169,53675,61.0
sg:532cbf06841e4edcbef0288840ff84ef,112466,81.0
sg:409a0194ff44469683c19d7d99b8bf8c,70767,403.5
sg:67d21963aa6b4ff6833b3e2f5123f4be,164796,47.5
sg:cd5b1d0a58fa449498758b0fe3b4f59c,261595,44.0
sg:105ff59ae6bc49c79359fe398b8711d7,1485,41.0
sg:40862e3b113944c5927f0731e8e1bc61,23143,92.5
sg:5fb8cce6a5f847278d7734ac59320055,56126,26.0
sg:b1d0ab0515d94fb3bcbd77fac0ec4f76,45129,23.0
sg:fb517ed30b8246828ac9a3cf18a102c7,252872,18.0
sg:3de3795bb08a44c5b30114f73a5c519e,35915,40.5
sg:8ec6e49b64d04c90bbb0230620e1ead9,440542,98.0
sg:ca1527adde80448184b0124c1c51b17a,70946,73.0
sg:be295b7cc9e746fbbfda7db407fa0e72,13305,52.0
sg:44a086339eed4fa8bb370ea366f8af0d,91085,23.0
sg:48e2dd0da9ce4845ad54715206e583f0,49788,103.0
sg:102719e6406d4742adda196b66689c4f,70852,25.5
sg:664fdb7246524307a604507dbfa06353,121041,23.0
sg:2437e851824f4014a2af331b980687db,15356,46.0
sg:4902e43feea14cf6be7e683425d49f5a,58810,51.0
sg:113d96466fbf41639d08e8b35f3450ad,162854,10.0
sg:15523e475b004fe58f2ae766e94aa7dc,11674,98.5
sg:3fcfbc181f6e4aa9a6df4bd913444d93,88072,20.0
sg:01a44acf13cb4735a563dfadc7d23fc3,69175,656.5
sg:cc0fe251dcb4407f8029744c9310f739,74172,31.0
sg:9b022f7455aa4af787f20e645ee0cfd8,1617713,38.0
sg:cf32cf07cbfa46308292647f41a582a6,59549,33.0
sg:e1b4da7e590b49d1bc3559c2ace9cb8b,61225,102.0
sg:2c5077fc185343dea57cb7d7bc99e5f1,148217,40.0
sg:0008547f38f54091836959120205256c,108079,35.0
sg:1e86477290a847ac89c4fff3c6dc4585,234160,17.0
sg:a8810bca8b7047ef88e5c95552ccd977,79970,36.0
sg:b70a54ff374544d584ca19b1cfcc582f,106104,239.5
sg:aaec41766f474c03bc951b804e415ca7,36843,60.0
sg:3f4dae94e6ad406bb333d0bac7171835,10529,54.0
sg:9144db1bc45c4003ad01d7902d52b307,22226,38.0
sg:b3a381e307ed4465a12eb94051df484a,85907,75.5
sg:d9a1280a79d7478199e3901fbc5200f8,18799,40.0
sg:48e3f3c535fb4f8e98a977e7e42b69f4,23983,80.0
sg:1f991b9193604efd90b583df47ca4288,45128,195.0
sg:7832f63c9176473593b52c3d98563dc1,154838,45.0
sg:7727f283e2be4317b9edd7398d7a242d,64982,202.0
sg:bea7f561924b4a50a7728580af45a0bf,58810,67.5
sg:67742d7e577a4e7bbf22f6cae2453ef0,30673,22.0
sg:93527f6ab497401485fd7987a77c31e7,125974,39.5
sg:5de4444448a64dc187261419863995e1,30395,44.0
sg:17ae327fe0c440fc88dcfb6a899e91d0,15375,89.0
sg:65cf675f1d894598a09155b6251b6a5f,106031,74.5
sg:0bf3a881b6f54a55bb0e21fcc80663ff,101290,24.0
sg:eaba7258311e49db9ff70acd98b07f41,114931,119.5
sg:1104d52379b04174a5e71586e84e1990,77952,29.0
sg:1be997a5778a446c8e7e8d57d441e3de,118123,67.5
sg:9fa787af1b6c4f91ad5f5cbbafcc3f08,48851,120.0
sg:7a9661032bb44963843a0112448b1769,75703,68.5
sg:f555d0795fe14cd8a249d42a05558764,71024,121.0
sg:f37a3b9045e34fb6af6c98f42beed968,206561,26.5
sg:c4e724d2c9604ab4886718b981a19558,211832,26.0
sg:6182c004677d4bc49881d546a0f82173,39033,233.0
sg:a0096426d4994fbb9da22b0b59d84b54,72503,45.5
sg:198acc7a55594e618a61d8460ccaac07,194402,28.0
sg:449729abb48e4f329a3f8f1c28d99fc7,90423,38.0
sg:0a5551ba9a8744f1ac00435b445e0b72,93099,52.5
sg:328ddedf14124372a1de96a31f169332,277916,20.5
sg:cd3a52d9c906484a9787b18905f66521,28213,69.0
sg:ae643d4335324b4c961289c47cfbd761,283555,60.0
sg:8027ee5c85124c889f08cc17133ded76,52576,27.0
sg:304b8ee39ec348a993231ced2ce67ee0,999,34.5
sg:35ab83d5e9764e9d8a3b9098c34dbc8d,11262,144.5
sg:8f1eb45df73144ebbd3151dbeb3d3168,125276,19.5
sg:afe307dbb9c14311af11a3c9ec63eac1,32075,69.0
sg:d19f1bcd09cc466292f7b6a63f00b198,121266,21.0
sg:97640a215f874f0aab8cf3adcbdf5f52,13644,52.0
sg:0235660a3ef94e96bc3f6a688696b04e,41872,95.0
sg:e3f463b68c4f4283bfe77418234f6412,36077,55.0
sg:d6626f0b4e324e28b52c7267c35696f7,15803,73.5
sg:323c0c674e7c41b6b6555acc662c43eb,89258,139.5
sg:5d97d590b9fb46f986b3a85552871ae7,194384,57.0
sg:a31e95e452a7402f9f6b609bfcab295d,801152,19.0
sg:026468c94d9f4c6e8a771f5b5832ca31,4248,722.5
sg:d50fd6f205af4708a3bf2be7ad8a9618,46811,106.0
sg:4767b1a5413547ab8525ef0e0bcb75ab,120101,51.0
sg:32533989211340188eb233596d19eb05,28524,122.0
sg:0eb5728836794e79b8861b81b4e198d5,56862,107.0
sg:2014111406e344fb8e63be88a79b510e,90796,79.0
sg:9b37d81b85e24653aa852a2278df30b6,72742,83.5
sg:5011e54eb3694b1398d5a2684ef7cf92,46165,45.0
sg:9ed08f72fd5440ae9215208ab5245a84,219993,38.0
sg:867f6795d4104a30ba67c29a9f60f627,31707,41.0
sg:794958970ac7416c92f7b08eb3119b13,60102,22.0
sg:cf94d35a013f49c6afaea30c9d03c10c,28388,301.5
sg:95072d37149148a28662738f5621490a,19661,127.0
sg:f68d3e6c3f754838a37852170c6950ee,17646,45.5
sg:94087cc03d3c46f39f3fdff8f84ff07d,29827,63.5
sg:58cc406a9d8e44b9a4a285ca5fc53084,50152,125.0
sg:373f24bcab284881b7fa20d9bd741fb4,165844,48.0
sg:8005d44273ee4a4e950d91b3555a4466,81029,144.0
sg:45758a6aec6d41c49395e6fffcbb1ce4,16833,44.0
sg:35b14cf6998f460bb3891b720045b82c,142026,95.0
sg:3785e2107e9b4fdfa5307aef6e5863ae,66386,20.0
sg:d9bf848b7ab245f7ab4042897cc7d558,13305,125.0
sg:1b0a5672242f4fd0817c098afa2d21d0,36540,196.0
sg:65ed83028e0848a5a9c641a6d17ec3c8,158718,60.0
sg:d8bacd46716a4178bdf2d62e4cffed55,121376,66.5
sg:45dcd339796644008a07ff78008d5784,47567,124.0
sg:d4a2cced340f40c6b25c3c6c80c5b3c1,212064,15.5
sg:7955d5cb8ec34fce9c15333f7813e731,75111,37.5
sg:8dd9b6a2419d42dc933b55553b5f55e3,101412,37.5
sg:d661a9fa7cc542fd92fed23ef424e935,99707,24.0
sg:d2ffa76f2bad4a729acb8a0b41df3343,922,66.0
sg:cb778466294b4a0dbc172082072af51d,48670,30.0
sg:a9d55e2c04f14aa9a04a780e22fadbea,49541,15.0
sg:b88650f54bbd4505b174c77620e6b0ca,58411,82.0
sg:14fb7e5a70ce48e39fa86d400a706835,25182,39.0
sg:2fb59e7d1c36454b8153a856705fc180,63993,41.0
sg:0a29c118af394554aa48fc5e203d63b9,118100,43.0
sg:3997fd88eef24cea8c644606652334f1,26576,365.5
sg:2dcb403d49b64577b1947077d2e0520c,42365,45.0
sg:fd3c1d30dfc6493a8402444ef8e2b538,211292,21.0
sg:7e0bd1c5ef264226a2ac4dfba8919317,61860,15.5
sg:f9e7dd2bcada43159e3534850b6ea25d,73306,91.0
sg:d149dc28d70747dbb45998e04beaa137,115743,54.0
sg:294f6d5d535443ea9205ff15e148bab1,87235,18.0
sg:4cbc97c57034498aad6895260cf1ce0b,51889,25.5
sg:5d283fc265674c0dbd1f346337c925ec,81201,19.5
sg:895c0deddf674608a038327f7f284162,10107,47.0
