id,feet,median
sg:ce80dd9ef06d4505bcda4bf5a63d1bff,12128,13.0
sg:d7501545b18c4985ab66d77fba6b1a9c,6960,11.0
sg:7b23e56f0eda40f39ae08c839d50715a,202340,15.0
sg:c4cbbfdbaee0405eb3a7b31e1aa021e5,8989,17.5
sg:459f68a4b1204a3eab491b5d27b26c18,7978,12.0
sg:b57985e96e514b0bbf8f2117b9638fd6,26302,21.5
sg:01f67aada7c441d0b50544d2b6920c4c,11303,20.0
sg:14a46c089ce245f6b2fe75d78a2cfbde,115137,23.5
sg:cd4baed99eb348729609bce28224be16,10847,18.0
sg:8658940a6ef24c5d98f792e598a287c7,12203,14.0
sg:9f18b6dd315e4b519745be69c80f8140,18964,16.0
sg:9001b044310148c4a93361fbe9e641e0,10076,16.5
sg:2991fbd43387435c854a4a91a18e7c8b,9624,5.0
sg:440d74c00d744540b0be1b9ae43089fd,10952,34.0
sg:85a48c8ef3dc4b12b49afdd0f7d88f68,1377,27.0
sg:4275e838094c402d88615378b075d69c,22567,23.0
sg:16328feefa7d498db28e9103b2a34563,13518,20.0
sg:766155a60b284a589b34dfe29341965c,10887,15.0
sg:2b2cd37d4b3647f9aef16728e984ece9,109584,21.0
sg:35260a8400334eed9a1a3f11a4cc9e2e,12590,12.0
sg:1131709cb38647e8b3cce6207f09e028,214857,24.0
sg:788178802e474d20acec269c5166cd92,27721,28.0
sg:115152ac9ba1436481e1a232ca68830b,7461,18.0
sg:17529a45572f4cea99983869f0c9aff5,2534,216.0
sg:d4d9e7737f224165a2b9cbbcd0bc463b,147947,28.0
sg:22749050c046464aa19d605afcf44e8f,149609,24.0
sg:c8a9e6eed056442eb62bf26b1c51e2ca,26881,19.0
sg:fe8e34904cae4339b62a7a4420a36b5d,6184,37.0
sg:f708e0825f724b7a9ca2f34bba0f0b58,60492,76.0
sg:0a20a5cfb01349b3bf66ba8fc6b8dada,1439,214.0
sg:795602357808416d9eaf3a4b3e0b8f46,137924,27.5
sg:18d1a24e0c594f47868bb5539d5bdcf2,160028,32.0
sg:738e2541e2db43e2b571791d4af0d23f,3990,8.5
sg:6179c46e2dcd482a92c83fab99504273,11485,14.0
sg:8f78ad629ada4caf9f8887c9f773dbbd,5910,16.5
sg:33cafb70e6e84161a654ab65ca47eff4,5424,9.0
sg:b045ec2b14fa417481912966ae4814dd,94167,21.0
sg:85198a7fa99b42deb97164385ff47e12,12220,14.0
sg:f49c58e0707e49a59cac40e172f62c0e,10089,11.0
sg:d66a7405c5994f689080ea5c29d8edfb,7334,19.0
sg:112c54e0bad14939b2bebbf0535a3b46,29983,13.0
sg:e89651dc7bbb453abb901da5387fe81d,3903,24.0
sg:5fbb32dc82a046bfa46a41e2541bde29,511472,22.5
sg:25b6cd09f55949dfa397649e7a2b13bf,10044,14.0
sg:0dadfc76378a45cd9d9538754438fa67,170484,22.0
sg:3be9fa18fbd54006ae12635c4715c16b,9291,10.0
sg:c094e0efebde47d2bd42cadd95968feb,13929,8.0
sg:79c296efa1ca454a8dab36a84aa27667,8751,11.0
sg:dfc141122ce548d2acef140336ea235a,9461,16.0
sg:a084307c55194fc38ad85b0c7f5ba40c,16990,14.0
sg:001a4e5fc4fb45f1b94080c58cc7c4c4,12837,18.0
sg:f6ab3b35c0614a42a2d2fac2d1b8c4a8,9256,16.0
sg:44f08895ee4a490a8a645b87f9408f2c,1307418,27.0
sg:dbd1b909b17240aaa115dcf2908cba30,9823,13.0
sg:50fd4a831087445882deaca2312bab2c,4909,10.0
sg:c21ac978ddc74944aa3da00cbadeeb9c,11435,10.0
sg:501a8cbee29b4c268b2723cb3a8f3f01,4610,16.0
sg:eb19f94b150049faad892db601b085fd,2184,6.0
sg:64bf05aaf19d44d7bbef56611530b188,13237,18.5
sg:87cd021a32054858b9a9ac53bbc79124,153978,27.0
sg:4a25f88182304ba3a852233f8f414330,55305,25.0
sg:f91e55038f394b72be78d6f43500e7eb,21356,18.0
sg:a909372b1ab44895a98f62c777d03894,7489,14.0
sg:e1eb8f7bd1f2445087408cdfcce44660,2137,10.0
sg:982c7c57723543708c6f570ca1392ec7,10715,44.0
sg:de1178cceb004e07bb213c76c3cc7e68,102160,30.0
sg:f7d2c4fc735d4c888048d44d11f50aeb,159430,23.0
sg:2505621df8714b2ea2d78260d8d43fd6,7185,30.5
sg:78bf234b5dcf4e20b6220fad69965ed5,31302,20.0
sg:bfa637c8229946f0b096d9562f7e2c11,37832,17.0
sg:702d368efd0043879a0b71107b6584da,121044,32.0
